subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector
daytrader,1,seed1_solution000,0.17435424354243542,3.102063492063492,1.4089173360448655,0.17435424354243542,-3.102063492063492,1.4089173360448655,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 3, 3, 0, 0, 0, 0, 0, 4, 5, 1, 1, 0, 6, 6, 0, 7, 8, 0, 0, 0, 0, 7, 5, 9, 8, 5, 5, 5, 5, 5, 5, 10, 11, 0, 12, 12, 13, 10, 10, 10, 0, 14]"
daytrader,1,seed1_solution001,0.17619926199261993,4.094940476190477,1.4268692498531796,0.17619926199261993,-4.094940476190477,1.4268692498531796,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 3, 4, 0, 0, 0, 0, 0, 5, 6, 1, 1, 0, 7, 7, 0, 5, 8, 0, 0, 0, 0, 8, 6, 9, 10, 6, 11, 11, 6, 6, 6, 12, 2, 0, 13, 13, 14, 15, 15, 15, 0, 3]"
daytrader,1,seed1_solution002,0.17942804428044282,3.886080586080586,1.2300381896608772,0.17942804428044282,-3.886080586080586,1.2300381896608772,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 3, 3, 0, 0, 0, 0, 0, 3, 4, 1, 1, 0, 5, 5, 0, 6, 7, 0, 0, 0, 0, 6, 4, 5, 7, 4, 8, 8, 4, 4, 4, 9, 6, 0, 10, 10, 11, 11, 9, 9, 0, 12]"
daytrader,1,seed1_solution003,0.18773062730627307,2.1724206349206345,1.224381477955292,0.18773062730627307,-2.1724206349206345,1.224381477955292,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 3, 3, 0, 0, 0, 0, 0, 3, 4, 1, 1, 0, 4, 4, 0, 5, 6, 0, 0, 0, 0, 5, 4, 4, 5, 4, 6, 6, 4, 7, 4, 8, 9, 0, 8, 8, 10, 8, 8, 8, 0, 11]"
daytrader,1,seed1_solution004,0.2011070110701107,4.543253968253968,1.1635560083423837,0.2011070110701107,-4.543253968253968,1.1635560083423837,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 3, 4, 0, 0, 0, 0, 0, 4, 4, 1, 1, 0, 5, 5, 0, 4, 6, 0, 0, 0, 0, 2, 7, 8, 8, 9, 6, 4, 7, 9, 6, 10, 3, 0, 7, 4, 2, 6, 11, 8, 0, 10]"
daytrader,1,seed1_solution005,0.21309963099630996,5.208424908424908,1.2780146582548002,0.21309963099630996,-5.208424908424908,1.2780146582548002,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 2, 1, 2, 0, 0, 0, 0, 0, 2, 3, 1, 1, 0, 4, 4, 0, 3, 5, 0, 0, 0, 0, 6, 7, 6, 8, 9, 10, 10, 7, 6, 2, 1, 2, 0, 11, 5, 12, 2, 0, 9, 0, 8]"
daytrader,1,seed1_solution006,0.2140221402214022,5.781349206349206,1.1925662711743759,0.2140221402214022,-5.781349206349206,1.1925662711743759,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 2, 3, 2, 0, 0, 0, 0, 0, 2, 4, 3, 3, 0, 5, 5, 0, 4, 6, 0, 0, 0, 0, 7, 8, 7, 9, 10, 11, 11, 8, 7, 2, 3, 2, 0, 9, 6, 1, 2, 0, 10, 0, 9]"
daytrader,1,seed1_solution007,0.2172509225092251,4.291228070175438,1.0993703495816765,0.2172509225092251,-4.291228070175438,1.0993703495816765,True,False,,,"[0, 0, 0, 0, 1, 0, 2, 0, 3, 0, 4, 4, 5, 0, 0, 0, 0, 0, 5, 5, 1, 1, 0, 6, 6, 0, 5, 7, 0, 0, 0, 0, 3, 2, 8, 8, 9, 7, 5, 2, 9, 7, 10, 4, 0, 2, 5, 3, 7, 11, 8, 0, 10]"
daytrader,1,seed1_solution008,0.23247232472324722,2.1832358674463936,1.067831184666492,0.23247232472324722,-2.1832358674463936,1.067831184666492,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 2, 3, 0, 2, 4, 2, 0, 0, 0, 0, 0, 2, 1, 4, 4, 0, 5, 5, 0, 6, 5, 0, 0, 0, 0, 1, 7, 8, 2, 1, 7, 8, 7, 1, 2, 4, 2, 0, 9, 8, 7, 3, 9, 10, 9, 11]"
daytrader,1,seed1_solution009,0.24584870848708487,2.9257917521075414,1.0759681078779815,0.24584870848708487,-2.9257917521075414,1.0759681078779815,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 2, 3, 0, 2, 1, 2, 0, 0, 0, 0, 0, 2, 3, 1, 1, 0, 4, 5, 0, 3, 4, 0, 0, 0, 0, 1, 6, 7, 7, 1, 8, 7, 6, 1, 2, 5, 2, 0, 9, 4, 10, 2, 0, 9, 9, 7]"
