subject,seed,solution_id,coupling,cohesion,imbalance,f_semantic,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,pymoo_f3_f_semantic,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector
jpetstore,28,seed28_solution000,0.24444444444444443643,3.3015873015873018481,0.10206207261596575431,0.48080404001673171521,0.24444444444444443643,-3.3015873015873018481,0.10206207261596575431,0.48080404001673171521,True,False,,,"[0, 1, 1, 2, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 2, 2, 0, 2, 0, 0, 0, 1, 2, 0]"
jpetstore,28,seed28_solution001,0.25432098765432098464,6.6589285714285706419,0.31180478223116175895,0.60061837755350833135,0.25432098765432098464,-6.6589285714285706419,0.31180478223116175895,0.60061837755350833135,True,True,raw_leiden_perturb_0.02_1,raw_leiden_perturbation,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,28,seed28_solution002,0.25925925925925924487,3.2103174603174604584,0.10206207261596575431,0.37790598730288504914,0.25925925925925924487,-3.2103174603174604584,0.10206207261596575431,0.37790598730288504914,True,False,,,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 0, 1, 2, 0]"
jpetstore,28,seed28_solution003,0.26666666666666666297,5.1351190476190478051,0.26352313834736496023,0.53279126000691179321,0.26666666666666666297,-5.1351190476190478051,0.26352313834736496023,0.53279126000691179321,True,False,,,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 2, 2, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,28,seed28_solution004,0.26913580246913582084,4.8595238095238091347,0.16666666666666665741,0.565064650202395935,0.26913580246913582084,-4.8595238095238091347,0.16666666666666665741,0.565064650202395935,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 2, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,28,seed28_solution005,0.27160493827160492319,6.7791666666666658969,0.372677996249964949,0.58118722373038345097,0.27160493827160492319,-6.7791666666666658969,0.372677996249964949,0.58118722373038345097,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 2, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,28,seed28_solution006,0.27901234567901234129,3.6719576719576720869,0.10206207261596575431,0.41703912115042363062,0.27901234567901234129,-3.6719576719576720869,0.10206207261596575431,0.41703912115042363062,True,False,,,"[0, 1, 1, 2, 1, 1, 0, 1, 1, 0, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 0, 1, 2, 0]"
jpetstore,28,seed28_solution007,0.28395061728395060152,3.7962962962962962798,0.10206207261596575431,0.39650045187583216055,0.28395061728395060152,-3.7962962962962962798,0.10206207261596575431,0.39650045187583216055,True,False,,,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1, 0, 0, 1, 2, 0]"
jpetstore,28,seed28_solution008,0.28641975308641975939,7.0138888888888883955,0.35355339059327373086,0.6211104665846769457,0.28641975308641975939,-7.0138888888888883955,0.35355339059327373086,0.6211104665846769457,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 2, 0, 1, 2, 0]"
jpetstore,28,seed28_solution009,0.28641975308641975939,4.9613095238095237249,0.23570226039551586683,0.53435384907707983437,0.28641975308641975939,-4.9613095238095237249,0.23570226039551586683,0.53435384907707983437,True,True,raw_leiden_perturb_0.05_1,raw_leiden_perturbation,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 0, 0]"
