subject,seed,solution_id,coupling,cohesion,imbalance,f_semantic,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,pymoo_f3_f_semantic,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector
jpetstore,17,seed17_solution000,0.25185185185185182677,5.4773809523809520172,0.20412414523193148086,0.598785638479620963,0.25185185185185182677,-5.4773809523809520172,0.20412414523193148086,0.598785638479620963,True,True,raw_leiden,raw_leiden,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution001,0.25185185185185182677,4.9690476190476191576,0.16666666666666665741,0.55222241383003656257,0.25185185185185182677,-4.9690476190476191576,0.16666666666666665741,0.55222241383003656257,True,True,raw_leiden_perturb_0.005_4,raw_leiden_perturbation,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution002,0.26172839506172840274,6.5595238095238093123,0.28867513459481286553,0.61722444254445052447,0.26172839506172840274,-6.5595238095238093123,0.28867513459481286553,0.61722444254445052447,True,True,raw_leiden_perturb_0.01_4,raw_leiden_perturbation,"[0, 1, 1, 2, 3, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution003,0.26913580246913582084,4.6666666666666669627,0.11785113019775793342,0.6583459170099505986,0.26913580246913582084,-4.6666666666666669627,0.11785113019775793342,0.6583459170099505986,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 1, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution004,0.27160493827160492319,5.2922619047619043897,0.26352313834736496023,0.57684285218942055184,0.27160493827160492319,-5.2922619047619043897,0.26352313834736496023,0.57684285218942055184,True,False,,,"[0, 1, 1, 2, 2, 1, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution005,0.28148148148148149916,6.6791666666666662522,0.372677996249964949,0.58622956548857718673,0.28148148148148149916,-6.6791666666666662522,0.372677996249964949,0.58622956548857718673,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 2, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution006,0.28641975308641975939,4.5833333333333330373,0.11785113019775793342,0.57376253823488965189,0.28641975308641975939,-4.5833333333333330373,0.11785113019775793342,0.57376253823488965189,True,True,raw_leiden_perturb_0.005_1,raw_leiden_perturbation,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 1, 0]"
jpetstore,17,seed17_solution007,0.28641975308641975939,4.4529761904761908653,0.20412414523193148086,0.48779062442749565598,0.28641975308641975939,-4.4529761904761908653,0.20412414523193148086,0.48779062442749565598,True,False,,,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 0, 0]"
jpetstore,17,seed17_solution008,0.28888888888888886175,8.3444444444444449971,0.42491829279939868913,0.57559527730877713125,0.28888888888888886175,-8.3444444444444449971,0.42491829279939868913,0.57559527730877713125,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 2, 2, 0]"
jpetstore,17,seed17_solution009,0.29629629629629627985,4.75,0,0.59425462726605826624,0.29629629629629627985,-4.75,0,0.59425462726605826624,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 1, 0]"
jpetstore,17,seed17_solution010,0.30123456790123459559,8.0869047619047620401,0.45643546458763845086,0.54037483646992989783,0.30123456790123459559,-8.0869047619047620401,0.45643546458763845086,0.54037483646992989783,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 2, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 0, 2, 0]"
jpetstore,17,seed17_solution011,0.30864197530864195818,5.2079365079365080859,0.372677996249964949,0.53128967746305577613,0.30864197530864195818,-5.2079365079365080859,0.372677996249964949,0.53128967746305577613,True,False,,,"[0, 1, 1, 2, 1, 0, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 0, 2, 0]"
jpetstore,17,seed17_solution012,0.31851851851851853414,6.7255952380952370717,0.31180478223116175895,0.56327798134651740902,0.31851851851851853414,-6.7255952380952370717,0.31180478223116175895,0.56327798134651740902,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 3, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
