subject,seed,solution_id,original_solution_id,coupling,cohesion,imbalance,original_f_semantic,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,label_vector
jpetstore,17,seed17_solution000,seed17_solution000,0.25185185185185182677,5.4773809523809520172,0.20412414523193148086,0.598785638479620963,0.25185185185185182677,-5.4773809523809520172,0.20412414523193148086,True,True,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution001,seed17_solution001,0.25185185185185182677,4.9690476190476191576,0.16666666666666665741,0.55222241383003656257,0.25185185185185182677,-4.9690476190476191576,0.16666666666666665741,True,True,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution002,seed17_solution002,0.26172839506172840274,6.5595238095238093123,0.28867513459481286553,0.61722444254445052447,0.26172839506172840274,-6.5595238095238093123,0.28867513459481286553,True,True,"[0, 1, 1, 2, 3, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution003,seed17_solution003,0.26913580246913582084,4.6666666666666669627,0.11785113019775793342,0.6583459170099505986,0.26913580246913582084,-4.6666666666666669627,0.11785113019775793342,True,False,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 1, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution005,seed17_solution005,0.28148148148148149916,6.6791666666666662522,0.372677996249964949,0.58622956548857718673,0.28148148148148149916,-6.6791666666666662522,0.372677996249964949,True,False,"[0, 1, 1, 2, 2, 3, 0, 2, 2, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution008,seed17_solution008,0.28888888888888886175,8.3444444444444449971,0.42491829279939868913,0.57559527730877713125,0.28888888888888886175,-8.3444444444444449971,0.42491829279939868913,True,False,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 2, 2, 0]"
jpetstore,17,seed17_solution009,seed17_solution009,0.29629629629629627985,4.75,0,0.59425462726605826624,0.29629629629629627985,-4.75,0,True,False,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 1, 0]"
jpetstore,17,seed17_solution012,seed17_solution012,0.31851851851851853414,6.7255952380952370717,0.31180478223116175895,0.56327798134651740902,0.31851851851851853414,-6.7255952380952370717,0.31180478223116175895,True,False,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 3, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution013,seed17_solution013,0.33333333333333331483,8.0666666666666664298,0.30618621784789729068,0.6583459170099505986,0.33333333333333331483,-8.0666666666666664298,0.30618621784789729068,True,False,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 4, 2, 1, 3, 3, 2, 3, 4, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution014,seed17_solution014,0.3358024691358024727,5.991071428571427937,0.26352313834736496023,0.47563420233992192987,0.3358024691358024727,-5.991071428571427937,0.26352313834736496023,True,False,"[0, 1, 1, 2, 2, 1, 0, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,17,seed17_solution015,seed17_solution015,0.33827160493827163057,8.7733333333333334281,0.33333333333333337034,0.62938140772812478652,0.33827160493827163057,-8.7733333333333334281,0.33333333333333337034,True,False,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 4, 2, 3, 3, 3, 2, 3, 4, 2, 3, 1, 0, 1, 2, 0]"
jpetstore,17,seed17_solution017,seed17_solution017,0.36049382716049382935,9.3761904761904766303,0.42491829279939880015,0.70135262015296329086,0.36049382716049382935,-9.3761904761904766303,0.42491829279939880015,True,False,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 4, 2, 3, 2, 3, 2, 3, 4, 2, 3, 1, 0, 1, 2, 0]"
jpetstore,17,seed17_solution019,seed17_solution019,0.37777777777777776791,5.7000000000000010658,0.15590239111558087948,0.73868742388812103083,0.37777777777777776791,-5.7000000000000010658,0.15590239111558087948,True,False,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 4, 3, 3, 2, 4, 0, 2, 3, 4, 0, 1, 2, 4]"
jpetstore,17,seed17_solution026,seed17_solution026,0.41481481481481480289,11.900000000000000355,0.42491829279939868913,0.63867545482159226999,0.41481481481481480289,-11.900000000000000355,0.42491829279939868913,True,False,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 4, 2, 3, 3, 3, 2, 3, 4, 2, 3, 4, 4, 1, 2, 4]"
jpetstore,17,seed17_solution028,seed17_solution028,0.41728395061728396076,7.4933333333333340676,0.24295632895188751244,0.72462497012907878258,0.41728395061728396076,-7.4933333333333340676,0.24295632895188751244,True,False,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 4, 2, 3, 1, 3, 2, 3, 4, 2, 3, 4, 0, 1, 2, 4]"
jpetstore,17,seed17_solution030,seed17_solution030,0.42222222222222222099,6.0200000000000004619,0.20412414523193150862,0.64864288944278580828,0.42222222222222222099,-6.0200000000000004619,0.20412414523193150862,True,False,"[0, 1, 1, 2, 1, 3, 0, 0, 3, 4, 2, 2, 3, 3, 2, 3, 4, 2, 3, 4, 4, 1, 2, 0]"
jpetstore,17,seed17_solution032,seed17_solution032,0.42962962962962963909,5.3533333333333334991,0.083333333333333328707,0.75801876834316339604,0.42962962962962963909,-5.3533333333333334991,0.083333333333333328707,True,False,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 4, 3, 3, 2, 4, 0, 4, 3, 4, 0, 1, 2, 4]"
