subject,seed,solution_id,coupling,cohesion,imbalance,f_semantic,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,pymoo_f3_f_semantic,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector
daytrader,12,seed12_solution000,0.174354243542435422,2.55426065162907312,1.6431351741190369786,0.48380835853296288995,0.174354243542435422,-2.55426065162907312,1.6431351741190369786,0.48380835853296288995,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 12, 13, 7, 7, 7, 7, 7, 7, 14, 14, 0, 15, 15, 16, 17, 17, 17, 0, 18]"
daytrader,12,seed12_solution001,0.17527675276752768818,3.5016290726817045353,1.6390135004138866037,0.49912757424046894084,0.17527675276752768818,-3.5016290726817045353,1.6390135004138866037,0.49912757424046894084,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 1, 4, 0, 0, 0, 0, 0, 5, 6, 7, 7, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 6, 12, 13, 6, 6, 6, 6, 6, 6, 14, 14, 0, 15, 15, 16, 17, 17, 17, 0, 18]"
daytrader,12,seed12_solution002,0.18404059040590406426,2.8428571428571429713,1.5039996515758216056,0.50605844023933832521,0.18404059040590406426,-2.8428571428571429713,1.5039996515758216056,0.50605844023933832521,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 3, 1, 1, 0, 7, 7, 0, 5, 8, 0, 0, 0, 0, 9, 10, 9, 11, 10, 10, 10, 10, 10, 10, 12, 13, 0, 14, 14, 14, 15, 16, 15, 0, 16]"
daytrader,12,seed12_solution003,0.19142066420664205495,3.3621693121693119188,1.53759114957579901,0.53462847327362394978,0.19142066420664205495,-3.3621693121693119188,1.53759114957579901,0.53462847327362394978,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 8, 0, 9, 9, 0, 10, 10, 0, 0, 0, 0, 11, 7, 12, 12, 7, 13, 13, 7, 7, 7, 8, 8, 0, 14, 14, 15, 16, 15, 16, 0, 17]"
daytrader,12,seed12_solution004,0.19234317343173432113,3.78777777777777791,1.3975006933691473954,0.52817111488233003946,0.19234317343173432113,-3.78777777777777791,1.3975006933691473954,0.52817111488233003946,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 3, 3, 0, 0, 0, 0, 0, 4, 4, 5, 5, 0, 6, 6, 0, 2, 7, 0, 0, 0, 0, 8, 4, 9, 10, 4, 7, 4, 4, 4, 4, 8, 9, 0, 11, 12, 11, 13, 10, 2, 0, 14]"
daytrader,12,seed12_solution005,0.19234317343173432113,1.8902777777777777235,1.2068099164488588215,0.47878766293095975648,0.19234317343173432113,-1.8902777777777777235,1.2068099164488588215,0.47878766293095975648,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 3, 4, 0, 0, 0, 0, 0, 5, 6, 1, 1, 0, 5, 6, 0, 2, 7, 0, 0, 0, 0, 2, 6, 8, 8, 6, 9, 6, 6, 6, 6, 9, 7, 0, 10, 10, 10, 7, 7, 7, 0, 11]"
daytrader,12,seed12_solution006,0.19557195571955718338,2.4557706766917295482,1.6154954536295540457,0.49209581439522220858,0.19557195571955718338,-2.4557706766917295482,1.6154954536295540457,0.49209581439522220858,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 12, 13, 7, 7, 7, 7, 7, 7, 14, 15, 0, 16, 16, 17, 18, 18, 18, 12, 19]"
daytrader,12,seed12_solution007,0.20664206642066421105,1.9007002801120449487,1.5319081607686371171,0.50010093083184314899,0.20664206642066421105,-1.9007002801120449487,1.5319081607686371171,0.50010093083184314899,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 9, 0, 0, 10, 0, 0, 0, 0, 11, 7, 3, 3, 7, 7, 7, 7, 7, 7, 12, 10, 0, 13, 13, 10, 14, 11, 14, 15, 16]"
daytrader,12,seed12_solution008,0.21263837638376384409,2.462570488721804729,1.3904777115390720699,0.51560042872948930182,0.21263837638376384409,-2.462570488721804729,1.3904777115390720699,0.51560042872948930182,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 4, 0, 0, 0, 0, 0, 5, 5, 1, 1, 0, 6, 6, 0, 7, 8, 0, 0, 0, 0, 9, 5, 10, 9, 5, 8, 5, 5, 5, 5, 9, 10, 0, 11, 12, 11, 13, 2, 7, 14, 15]"
daytrader,12,seed12_solution009,0.21771217712177121095,3.1434085213032583184,1.3148114256742902128,0.54564838024007500383,0.21771217712177121095,-3.1434085213032583184,1.3148114256742902128,0.54564838024007500383,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 4, 0, 0, 0, 0, 0, 5, 5, 1, 1, 0, 6, 6, 0, 7, 8, 0, 0, 0, 0, 9, 5, 8, 9, 10, 9, 5, 5, 5, 8, 9, 5, 0, 10, 11, 12, 13, 13, 7, 14, 14]"
daytrader,12,seed12_solution010,0.22047970479704798175,2.7002339181286547642,1.2984641912517169704,0.56346548098875159916,0.22047970479704798175,-2.7002339181286547642,1.2984641912517169704,0.56346548098875159916,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 4, 0, 0, 0, 0, 0, 5, 5, 1, 1, 0, 6, 6, 0, 7, 8, 0, 0, 0, 0, 9, 5, 10, 9, 10, 8, 5, 5, 5, 8, 9, 10, 0, 10, 11, 11, 12, 12, 7, 13, 14]"
daytrader,12,seed12_solution011,0.22416974169741696321,3.8050793650793650613,1.382131816740561181,0.62908578433337147828,0.22416974169741696321,-3.8050793650793650613,1.382131816740561181,0.62908578433337147828,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 2, 4, 0, 0, 1, 0, 0, 1, 2, 1, 1, 0, 5, 5, 0, 4, 6, 0, 0, 0, 0, 7, 8, 7, 9, 10, 3, 10, 8, 10, 7, 0, 11, 0, 12, 12, 1, 13, 10, 10, 0, 14]"
daytrader,12,seed12_solution012,0.22601476014760146782,2.9549916457811193915,1.2275756482726885022,0.46825990335423539612,0.22601476014760146782,-2.9549916457811193915,1.2275756482726885022,0.46825990335423539612,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 4, 0, 0, 0, 0, 0, 5, 5, 1, 1, 0, 6, 6, 0, 7, 8, 0, 0, 2, 0, 9, 5, 8, 9, 5, 9, 5, 5, 5, 5, 9, 5, 0, 10, 10, 10, 11, 11, 7, 12, 13]"
daytrader,12,seed12_solution013,0.23431734317343172469,1.6766666666666665275,1.0232261783363205687,0.58157834132027041996,0.23431734317343172469,-1.6766666666666665275,1.0232261783363205687,0.58157834132027041996,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 3, 2, 0, 0, 0, 0, 0, 2, 4, 1, 1, 0, 5, 5, 0, 2, 6, 0, 0, 0, 0, 0, 7, 8, 8, 3, 2, 4, 6, 4, 7, 4, 6, 0, 9, 5, 1, 1, 1, 6, 7, 4]"
