subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector,weighted_modularity,cluster_count,max_cluster_ratio,singleton_ratio,cluster_size_cv
jpetstore,22,seed22_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.2518518518518518,-5.477380952380952,0.20412414523193148,True,True,raw_leiden,raw_leiden,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.44206980643194654,4,0.2916666666666667,0.0,0.20412414523193148
jpetstore,22,seed22_solution001,0.2518518518518518,4.969047619047619,0.16666666666666666,0.2518518518518518,-4.969047619047619,0.16666666666666666,True,True,raw_leiden_perturb_0.02_0,raw_leiden_perturbation,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.43705532693187044,4,0.2916666666666667,0.0,0.16666666666666666
jpetstore,22,seed22_solution002,0.2518518518518518,4.816666666666666,0.11785113019775793,0.2518518518518518,-4.816666666666666,0.11785113019775793,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.44063709800335327,4,0.2916666666666667,0.0,0.11785113019775793
jpetstore,22,seed22_solution003,0.254320987654321,6.658928571428571,0.31180478223116176,0.254320987654321,-6.658928571428571,0.31180478223116176,True,True,raw_leiden_perturb_0.02_2,raw_leiden_perturbation,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.43991159884164033,4,0.3333333333333333,0.0,0.31180478223116176
jpetstore,22,seed22_solution004,0.25679012345679014,6.583333333333333,0.28867513459481287,0.25679012345679014,-6.583333333333333,0.28867513459481287,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.4370278920896207,4,0.2916666666666667,0.0,0.28867513459481287
jpetstore,22,seed22_solution005,0.2691358024691358,5.576785714285714,0.26352313834736496,0.2691358024691358,-5.576785714285714,0.26352313834736496,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 2, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.4251699436061579,4,0.3333333333333333,0.0,0.26352313834736496
jpetstore,22,seed22_solution006,0.2716049382716049,6.779166666666666,0.37267799624996495,0.2716049382716049,-6.779166666666666,0.37267799624996495,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 2, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.42228623685413846,4,0.375,0.0,0.37267799624996495
jpetstore,22,seed22_solution007,0.2740740740740741,8.066666666666666,0.40824829046386296,0.2740740740740741,-8.066666666666666,0.40824829046386296,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 0, 2, 0]",0.38541380887059906,4,0.3333333333333333,0.0,0.40824829046386296
jpetstore,22,seed22_solution008,0.2740740740740741,5.219047619047619,0.11785113019775793,0.2740740740740741,-5.219047619047619,0.11785113019775793,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.43652796829751594,4,0.2916666666666667,0.0,0.11785113019775793
jpetstore,22,seed22_solution009,0.2740740740740741,4.9,0.0,0.2740740740740741,-4.9,0.0,True,False,,,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4277366255144036,4,0.25,0.0,0.0
jpetstore,22,seed22_solution010,0.2765432098765432,7.991071428571429,0.39086797998528583,0.2765432098765432,-7.991071428571429,0.39086797998528583,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 0, 2, 0]",0.3825301021185796,4,0.3333333333333333,0.0,0.39086797998528583
jpetstore,22,seed22_solution011,0.2765432098765432,5.717261904761904,0.23570226039551587,0.2765432098765432,-5.717261904761904,0.23570226039551587,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.43768632830361265,4,0.3333333333333333,0.0,0.23570226039551587
jpetstore,22,seed22_solution012,0.2839506172839506,5.821428571428571,0.23570226039551587,0.2839506172839506,-5.821428571428571,0.23570226039551587,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 2, 0, 1, 2, 0]",0.43026063100137213,4,0.3333333333333333,0.0,0.23570226039551587
jpetstore,22,seed22_solution013,0.2839506172839506,5.736904761904762,0.20412414523193148,0.2839506172839506,-5.736904761904762,0.20412414523193148,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 2, 0, 1, 2, 0]",0.4297424173144341,4,0.2916666666666667,0.0,0.20412414523193148
jpetstore,22,seed22_solution014,0.2839506172839506,5.225,0.11785113019775793,0.2839506172839506,-5.225,0.11785113019775793,True,False,,,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 2, 0, 1, 2, 0]",0.4265416857186409,4,0.2916666666666667,0.0,0.11785113019775793
jpetstore,22,seed22_solution015,0.28641975308641976,7.013888888888888,0.35355339059327373,0.28641975308641976,-7.013888888888888,0.35355339059327373,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 2, 0, 1, 2, 0]",0.42478585581466277,4,0.375,0.0,0.35355339059327373
jpetstore,22,seed22_solution016,0.28888888888888886,8.344444444444445,0.4249182927993987,0.28888888888888886,-8.344444444444445,0.4249182927993987,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 2, 2, 0]",0.39634506934918456,4,0.375,0.0,0.4249182927993987
jpetstore,22,seed22_solution017,0.3037037037037037,5.377380952380952,0.11785113019775793,0.3037037037037037,-5.377380952380952,0.11785113019775793,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 1]",0.4207925621094345,4,0.2916666666666667,0.0,0.11785113019775793
jpetstore,22,seed22_solution018,0.30617283950617286,8.175595238095237,0.39086797998528583,0.30617283950617286,-8.175595238095237,0.39086797998528583,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 3, 2, 0]",0.38018594726413657,4,0.3333333333333333,0.0,0.39086797998528583
jpetstore,22,seed22_solution019,0.30864197530864196,5.625,0.16666666666666666,0.30864197530864196,-5.625,0.16666666666666666,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 1]",0.4245602804450541,4,0.2916666666666667,0.0,0.16666666666666666
jpetstore,22,seed22_solution020,0.3160493827160494,8.715238095238096,0.35843021946010944,0.3160493827160494,-8.715238095238096,0.35843021946010944,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 4, 2, 2, 3, 3, 2, 3, 4, 2, 3, 0, 0, 1, 2, 0]",0.435515927450084,5,0.2916666666666667,0.0,0.35843021946010944
