subject,seed,solution_id,original_solution_id,coupling,cohesion,imbalance,original_f_semantic,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,label_vector
jpetstore,20,seed20_solution000,seed20_solution000,0.25185185185185182677,5.4773809523809520172,0.20412414523193148086,0.598785638479620963,0.25185185185185182677,-5.4773809523809520172,0.20412414523193148086,True,True,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,20,seed20_solution001,seed20_solution001,0.25432098765432098464,6.6589285714285706419,0.31180478223116175895,0.60061837755350833135,0.25432098765432098464,-6.6589285714285706419,0.31180478223116175895,True,False,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,20,seed20_solution002,seed20_solution002,0.26172839506172840274,6.5595238095238093123,0.28867513459481286553,0.61722444254445052447,0.26172839506172840274,-6.5595238095238093123,0.28867513459481286553,True,False,"[0, 1, 1, 2, 3, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,20,seed20_solution003,seed20_solution003,0.26913580246913582084,4.4749999999999996447,0.11785113019775793342,0.64711525429139582499,0.26913580246913582084,-4.4749999999999996447,0.11785113019775793342,True,False,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 1, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,20,seed20_solution004,seed20_solution004,0.27407407407407408106,8.0666666666666664298,0.40824829046386296172,0.55476364853486104245,0.27407407407407408106,-8.0666666666666664298,0.40824829046386296172,True,False,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 0, 2, 0]"
jpetstore,20,seed20_solution006,seed20_solution006,0.28148148148148149916,7.9672619047619051003,0.39086797998528582943,0.5713697135258033466,0.28148148148148149916,-7.9672619047619051003,0.39086797998528582943,True,False,"[0, 1, 1, 2, 3, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 0, 2, 0]"
jpetstore,20,seed20_solution007,seed20_solution007,0.28395061728395060152,4.8940476190476189799,0.11785113019775793342,0.55842466840710502929,0.28395061728395060152,-4.8940476190476189799,0.11785113019775793342,True,False,"[0, 1, 1, 2, 1, 1, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 2, 0, 1, 2, 0]"
jpetstore,20,seed20_solution008,seed20_solution008,0.29382716049382717749,6.9035714285714284699,0.31180478223116175895,0.63771653157561902781,0.29382716049382717749,-6.9035714285714284699,0.31180478223116175895,True,False,"[0, 1, 1, 2, 3, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 2, 0, 1, 2, 0]"
jpetstore,20,seed20_solution009,seed20_solution009,0.29876543209876543772,8.1815476190476186247,0.39086797998528582943,0.63025841956780315201,0.29876543209876543772,-8.1815476190476186247,0.39086797998528582943,True,False,"[0, 1, 1, 2, 3, 3, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 2, 2, 0]"
jpetstore,20,seed20_solution012,seed20_solution012,0.30864197530864195818,8.6148809523809521949,0.40824829046386296172,0.65075050859897176636,0.30864197530864195818,-8.6148809523809521949,0.40824829046386296172,True,False,"[0, 1, 1, 2, 3, 3, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 2, 0, 2, 2, 0]"
jpetstore,20,seed20_solution016,seed20_solution016,0.3358024691358024727,7.3105158730158725788,0.372677996249964949,0.47762042009895999684,0.3358024691358024727,-7.3105158730158725788,0.372677996249964949,True,False,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 0, 0, 1, 2, 0]"
jpetstore,20,seed20_solution019,seed20_solution019,0.34814814814814815103,7.1696428571428567622,0.33333333333333331483,0.51806907766129084436,0.34814814814814815103,-7.1696428571428567622,0.33333333333333331483,True,False,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 2, 0, 1, 2, 0]"
jpetstore,20,seed20_solution023,seed20_solution023,0.36049382716049382935,5.803571428571427937,0.26352313834736496023,0.42599066373580696254,0.36049382716049382935,-5.803571428571427937,0.26352313834736496023,True,False,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 0, 0, 2, 2, 0]"
jpetstore,20,seed20_solution025,seed20_solution025,0.37037037037037034981,8.9742063492063497421,0.45643546458763845086,0.45259731985422879674,0.37037037037037034981,-8.9742063492063497421,0.45643546458763845086,True,False,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 0, 0, 2, 2, 0]"
jpetstore,20,seed20_solution027,seed20_solution027,0.37283950617283950768,9.9488888888888880047,0.54962108159470490776,0.61869583704401587276,0.37283950617283950768,-9.9488888888888880047,0.54962108159470490776,True,False,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 4, 0, 2, 2, 4]"
