subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector,weighted_modularity,cluster_count,max_cluster_ratio,singleton_ratio,cluster_size_cv
jpetstore,19,seed19_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.2518518518518518,-5.477380952380952,0.20412414523193148,True,True,raw_leiden,raw_leiden,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.44206980643194654,4,0.2916666666666667,0.0,0.20412414523193148
jpetstore,19,seed19_solution001,0.2518518518518518,4.816666666666666,0.11785113019775793,0.2518518518518518,-4.816666666666666,0.11785113019775793,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.44063709800335327,4,0.2916666666666667,0.0,0.11785113019775793
jpetstore,19,seed19_solution002,0.254320987654321,6.658928571428571,0.31180478223116176,0.254320987654321,-6.658928571428571,0.31180478223116176,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.43991159884164033,4,0.3333333333333333,0.0,0.31180478223116176
jpetstore,19,seed19_solution003,0.2617283950617284,6.559523809523809,0.28867513459481287,0.2617283950617284,-6.559523809523809,0.28867513459481287,True,False,,,"[0, 1, 1, 2, 3, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.42991312299954293,4,0.2916666666666667,0.0,0.28867513459481287
jpetstore,19,seed19_solution004,0.2691358024691358,5.576785714285714,0.26352313834736496,0.2691358024691358,-5.576785714285714,0.26352313834736496,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 2, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.4251699436061579,4,0.3333333333333333,0.0,0.26352313834736496
jpetstore,19,seed19_solution005,0.2691358024691358,4.859523809523809,0.16666666666666666,0.2691358024691358,-4.859523809523809,0.16666666666666666,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 2, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.4239506172839509,4,0.2916666666666667,0.0,0.16666666666666666
jpetstore,19,seed19_solution006,0.2716049382716049,6.779166666666666,0.37267799624996495,0.2716049382716049,-6.779166666666666,0.37267799624996495,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 2, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.42228623685413846,4,0.375,0.0,0.37267799624996495
jpetstore,19,seed19_solution007,0.2740740740740741,5.219047619047619,0.11785113019775793,0.2740740740740741,-5.219047619047619,0.11785113019775793,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.43652796829751594,4,0.2916666666666667,0.0,0.11785113019775793
jpetstore,19,seed19_solution008,0.2740740740740741,4.8999999999999995,0.0,0.2740740740740741,-4.8999999999999995,0.0,True,False,,,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4341197988111571,4,0.25,0.0,0.0
jpetstore,19,seed19_solution009,0.2765432098765432,5.717261904761904,0.23570226039551587,0.2765432098765432,-5.717261904761904,0.23570226039551587,True,False,,,"[0, 1, 1, 2, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.43768632830361265,4,0.3333333333333333,0.0,0.23570226039551587
