subject,seed,solution_id,coupling,cohesion,imbalance,f_semantic,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,pymoo_f3_f_semantic,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector
daytrader,1,seed1_solution000,0.17435424354243542,2.4265476190476192,1.6971695491205607,0.48380835853296289,0.17435424354243542,-2.4265476190476192,1.6971695491205607,0.48380835853296289,True,True,strongest_edge_grouping_k2,strongest_edge_grouping,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 12, 13, 7, 7, 7, 7, 7, 7, 14, 15, 0, 16, 16, 17, 18, 18, 18, 0, 19]"
daytrader,1,seed1_solution001,0.17619926199261993,3.6399470899470896,1.5417530580446508,0.50462548923519845,0.17619926199261993,-3.6399470899470896,1.5417530580446508,0.50462548923519845,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 2, 4, 0, 0, 0, 0, 0, 5, 6, 1, 1, 0, 7, 7, 0, 8, 9, 0, 0, 0, 0, 10, 6, 11, 4, 6, 12, 12, 6, 6, 6, 13, 13, 0, 14, 14, 15, 16, 16, 16, 0, 17]"
daytrader,1,seed1_solution002,0.1831180811808118,1.5542606516290725,1.643135174119037,0.49367461769616072,0.1831180811808118,-1.5542606516290725,1.643135174119037,0.49367461769616072,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 9, 0, 10, 11, 0, 0, 0, 0, 12, 7, 8, 13, 7, 7, 7, 7, 7, 7, 14, 15, 0, 16, 16, 5, 17, 17, 17, 0, 18]"
daytrader,1,seed1_solution003,0.18726937269372693,2.1332080200501253,1.6390135004138866,0.50335643498136173,0.18726937269372693,-2.1332080200501253,1.6390135004138866,0.50335643498136173,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 8, 0, 9, 9, 0, 10, 8, 0, 0, 0, 0, 11, 7, 12, 13, 7, 7, 7, 7, 7, 7, 14, 15, 0, 16, 16, 2, 17, 17, 17, 0, 18]"
daytrader,1,seed1_solution004,0.1918819188191882,3.4803921568627452,1.4254963598131398,0.51699557861255863,0.1918819188191882,-3.4803921568627452,1.4254963598131398,0.51699557861255863,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 2, 4, 0, 0, 0, 0, 0, 5, 6, 1, 1, 0, 7, 7, 0, 8, 9, 0, 0, 1, 0, 10, 6, 11, 4, 6, 12, 12, 6, 6, 6, 13, 13, 0, 14, 14, 15, 16, 16, 16, 0, 1]"
daytrader,1,seed1_solution005,0.1918819188191882,3.03125,1.369842507051823,0.51699557861255863,0.1918819188191882,-3.03125,1.369842507051823,0.51699557861255863,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 1, 0, 11, 7, 4, 5, 7, 12, 12, 7, 7, 7, 13, 13, 0, 14, 14, 12, 15, 15, 15, 0, 1]"
daytrader,1,seed1_solution006,0.19464944649446494,2.5855757815591609,1.5629658436930365,0.49661558269465444,0.19464944649446494,-2.5855757815591609,1.5629658436930365,0.49661558269465444,True,False,,,"[0, 0, 1, 0, 2, 0, 0, 0, 3, 0, 4, 5, 6, 0, 0, 0, 0, 0, 7, 8, 2, 2, 0, 9, 9, 0, 10, 11, 0, 0, 0, 0, 12, 8, 13, 12, 8, 8, 8, 8, 8, 8, 14, 3, 0, 15, 15, 16, 17, 17, 17, 0, 18]"
daytrader,1,seed1_solution007,0.19464944649446494,2.4514411027568923,1.5166102991780064,0.49661558269465444,0.19464944649446494,-2.4514411027568923,1.5166102991780064,0.49661558269465444,True,False,,,"[0, 0, 1, 0, 2, 0, 0, 0, 3, 0, 4, 5, 6, 0, 0, 0, 0, 0, 7, 8, 2, 2, 0, 9, 9, 0, 10, 11, 0, 0, 0, 0, 12, 8, 13, 12, 8, 8, 8, 8, 8, 8, 2, 3, 0, 14, 14, 15, 16, 16, 16, 0, 17]"
daytrader,1,seed1_solution008,0.19741697416974169,3.6142160957950438,1.4824234245596504,0.50383711200559578,0.19741697416974169,-3.6142160957950438,1.4824234245596504,0.50383711200559578,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 2, 4, 0, 0, 0, 0, 0, 5, 6, 1, 1, 0, 7, 7, 0, 8, 9, 0, 0, 0, 0, 10, 6, 11, 4, 6, 12, 12, 6, 6, 6, 13, 13, 0, 14, 14, 15, 16, 16, 16, 6, 17]"
daytrader,1,seed1_solution009,0.20479704797047971,3.3235294117647061,1.4127023809309347,0.53654365506095747,0.20479704797047971,-3.3235294117647061,1.4127023809309347,0.53654365506095747,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 2, 4, 0, 0, 0, 0, 0, 5, 6, 1, 7, 0, 8, 8, 0, 9, 10, 0, 0, 1, 0, 7, 6, 11, 4, 6, 12, 12, 6, 6, 6, 13, 13, 0, 14, 14, 15, 16, 16, 16, 0, 1]"
daytrader,1,seed1_solution010,0.2080258302583026,2.9472013366750214,1.1262428362961048,0.54527483641757857,0.2080258302583026,-2.9472013366750214,1.1262428362961048,0.54527483641757857,True,False,,,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 3, 4, 0, 0, 0, 0, 0, 2, 5, 3, 3, 0, 6, 6, 0, 3, 7, 0, 0, 0, 0, 7, 5, 8, 4, 5, 9, 3, 5, 5, 5, 7, 10, 0, 11, 9, 9, 1, 10, 10, 0, 5]"
daytrader,1,seed1_solution011,0.22970479704797048,3.622380952380952,1.0540737904500697,0.53204016462771875,0.22970479704797048,-3.622380952380952,1.0540737904500697,0.53204016462771875,True,False,,,"[0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 3, 4, 4, 0, 0, 0, 0, 0, 5, 1, 2, 2, 0, 6, 6, 0, 2, 5, 0, 0, 0, 0, 0, 7, 8, 7, 7, 2, 2, 7, 1, 7, 1, 2, 0, 9, 9, 0, 4, 5, 1, 3, 7]"
daytrader,1,seed1_solution012,0.23754612546125461,2.3993567251461987,0.99857499036975406,0.60714585184077507,0.23754612546125461,-2.3993567251461987,0.99857499036975406,0.60714585184077507,True,False,,,"[0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 3, 4, 5, 0, 0, 0, 0, 0, 5, 5, 2, 2, 0, 6, 6, 0, 2, 4, 0, 0, 0, 0, 7, 8, 3, 8, 3, 2, 2, 8, 4, 1, 2, 6, 0, 2, 9, 0, 4, 2, 1, 3, 9]"
daytrader,1,seed1_solution013,0.23985239852398524,2.0841269841269838,0.9452811358396489,0.55243123334716226,0.23985239852398524,-2.0841269841269838,0.9452811358396489,0.55243123334716226,True,False,,,"[0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 3, 4, 4, 0, 0, 0, 0, 0, 5, 1, 2, 2, 0, 6, 6, 0, 2, 5, 0, 0, 0, 0, 0, 7, 6, 8, 8, 2, 2, 8, 1, 8, 1, 2, 0, 7, 7, 0, 4, 5, 1, 3, 8]"
daytrader,1,seed1_solution014,0.24584870848708487,4.0447786131996661,0.90723134189972132,0.56218997858363284,0.24584870848708487,-4.0447786131996661,0.90723134189972132,0.56218997858363284,True,False,,,"[0, 0, 1, 0, 2, 0, 3, 0, 1, 0, 4, 5, 5, 0, 0, 0, 0, 0, 6, 1, 2, 2, 0, 7, 7, 0, 2, 6, 0, 0, 0, 0, 0, 3, 4, 3, 3, 2, 2, 3, 1, 3, 1, 2, 0, 8, 8, 0, 5, 6, 1, 4, 3]"
daytrader,1,seed1_solution015,0.25830258302583026,2.741156462585034,1.332695349917759,0.50998245143138909,0.25830258302583026,-2.741156462585034,1.332695349917759,0.50998245143138909,True,False,,,"[0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 5, 2, 2, 0, 6, 6, 0, 2, 7, 0, 0, 0, 0, 8, 5, 9, 8, 5, 7, 2, 5, 1, 5, 10, 11, 1, 12, 12, 12, 1, 13, 13, 0, 5]"
daytrader,1,seed1_solution016,0.25968634686346864,2.5221804511278196,1.2635875962455261,0.52941661183486455,0.25968634686346864,-2.5221804511278196,1.2635875962455261,0.52941661183486455,True,False,,,"[0, 0, 1, 0, 2, 0, 0, 3, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 5, 6, 2, 2, 0, 3, 3, 0, 2, 7, 0, 0, 0, 0, 8, 6, 9, 8, 6, 7, 2, 6, 1, 6, 10, 11, 1, 12, 12, 12, 1, 13, 13, 0, 6]"
daytrader,1,seed1_solution017,0.26337638376383765,3.1111992945326277,1.0107996404512356,0.50457621173127887,0.26337638376383765,-3.1111992945326277,1.0107996404512356,0.50457621173127887,True,False,,,"[0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 2, 3, 3, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 4, 4, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 5, 5, 1, 6, 5, 1, 5, 1, 1, 0, 3, 7, 6, 3, 3, 1, 8, 5]"
daytrader,1,seed1_solution018,0.28182656826568264,4.7786774628879902,1.1643206506069066,0.55957878316514742,0.28182656826568264,-4.7786774628879902,1.1643206506069066,0.55957878316514742,True,False,,,"[0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 4, 5, 5, 0, 6, 6, 0, 7, 8, 0, 0, 1, 0, 8, 4, 9, 2, 4, 9, 9, 3, 1, 4, 8, 10, 1, 11, 11, 11, 11, 12, 10, 0, 3]"
daytrader,1,seed1_solution019,0.29335793357933582,1.5620811287477954,0.81416788718458177,0.61576957748851679,0.29335793357933582,-1.5620811287477954,0.81416788718458177,0.61576957748851679,True,False,,,"[0, 0, 1, 0, 2, 0, 0, 1, 2, 0, 3, 3, 4, 0, 0, 0, 0, 0, 5, 1, 2, 2, 0, 6, 4, 0, 5, 0, 0, 0, 2, 3, 0, 2, 6, 7, 6, 3, 3, 2, 2, 1, 1, 1, 0, 4, 8, 1, 4, 7, 7, 3, 7]"
daytrader,1,seed1_solution020,0.31134686346863466,2.6031746031746033,0.88397786982056414,0.69770737254851634,0.31134686346863466,-2.6031746031746033,0.88397786982056414,0.69770737254851634,True,False,,,"[0, 1, 2, 0, 1, 0, 3, 1, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 5, 1, 1, 0, 6, 3, 0, 7, 1, 5, 0, 1, 0, 2, 6, 5, 2, 6, 2, 8, 6, 5, 5, 9, 9, 0, 10, 10, 3, 2, 11, 11, 0, 1]"
daytrader,1,seed1_solution021,0.33025830258302585,1.144712430426716,0.84674738386101422,0.60187771439276894,0.33025830258302585,-1.144712430426716,0.84674738386101422,0.60187771439276894,True,False,,,"[0, 0, 1, 0, 2, 0, 0, 1, 1, 0, 2, 3, 1, 0, 0, 0, 0, 0, 2, 2, 1, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 4, 0, 1, 0, 1, 5, 1, 3, 1, 0, 1, 5, 2, 6, 5, 6, 6, 4, 5, 1, 6, 2]"
