subject,seed,solution_id,original_solution_id,coupling,cohesion,imbalance,original_f_semantic,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,label_vector
easymock,10,seed10_solution000,seed10_solution000,0.12081513828238718555,0.5539597657244715867,1.7936648405124917538,0.33414929316151553707,0.12081513828238718555,-0.5539597657244715867,1.7936648405124917538,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 8, 9, 10, 11, 11, 12, 7, 0, 11, 11, 11, 0, 11, 11, 0, 4, 0, 0, 0, 0, 11, 0, 0, 0, 13, 8, 8, 8, 8, 0, 13, 0, 13, 11, 0, 0, 0, 0, 11, 11, 7, 7, 7, 0, 0, 0, 0, 0, 0, 14, 12, 0, 0, 15, 0, 0, 16, 16, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,10,seed10_solution001,seed10_solution001,0.12445414847161571925,0.56097105508870204194,1.7859111002650400746,0.34926040830422566685,0.12445414847161571925,-0.56097105508870204194,1.7859111002650400746,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 8, 9, 10, 11, 11, 12, 7, 0, 11, 11, 11, 0, 11, 11, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 13, 8, 8, 8, 8, 0, 13, 0, 13, 11, 0, 0, 0, 0, 11, 11, 7, 7, 7, 0, 0, 0, 0, 0, 0, 14, 12, 0, 0, 15, 0, 0, 16, 16, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,10,seed10_solution002,seed10_solution002,0.12882096069868995136,0.56626419969318098069,1.7606945650719554308,0.33306763084920443241,0.12882096069868995136,-0.56626419969318098069,1.7606945650719554308,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 8, 9, 10, 11, 11, 12, 7, 0, 11, 11, 11, 0, 11, 11, 0, 4, 0, 0, 0, 0, 11, 0, 0, 13, 13, 8, 8, 8, 8, 0, 13, 0, 13, 11, 0, 0, 0, 0, 11, 11, 7, 7, 7, 0, 0, 0, 0, 0, 0, 14, 12, 0, 0, 15, 0, 0, 16, 16, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,10,seed10_solution003,seed10_solution003,0.13901018922852984017,0.56452611313443457064,1.7055332120527484374,0.39538338254040050757,0.13901018922852984017,-0.56452611313443457064,1.7055332120527484374,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 8, 7, 7, 9, 9, 10, 8, 11, 11, 12, 7, 0, 11, 11, 11, 0, 11, 11, 0, 4, 0, 0, 0, 0, 11, 0, 0, 0, 13, 9, 9, 9, 9, 0, 13, 0, 12, 11, 0, 0, 0, 0, 11, 6, 7, 14, 7, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 15, 0, 0, 14, 16, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 16, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,10,seed10_solution004,seed10_solution004,0.14919941775836972897,0.64346414901970461209,1.8341432966518895764,0.37283627859528800652,0.14919941775836972897,-0.64346414901970461209,1.8341432966518895764,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 9, 9, 10, 11, 11, 12, 7, 0, 11, 11, 11, 0, 11, 11, 0, 4, 0, 0, 0, 0, 11, 0, 0, 0, 13, 9, 8, 8, 8, 0, 13, 0, 13, 11, 0, 0, 0, 0, 11, 11, 7, 7, 7, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 14, 0, 0, 16, 17, 7, 7, 0, 0, 9, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,10,seed10_solution005,seed10_solution005,0.14919941775836972897,0.55864376019325800993,1.6991928189077496469,0.40858670458371126877,0.14919941775836972897,-0.55864376019325800993,1.6991928189077496469,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 8, 7, 7, 9, 9, 10, 8, 11, 11, 12, 7, 0, 11, 11, 13, 0, 11, 11, 0, 4, 0, 0, 0, 0, 11, 0, 0, 0, 14, 9, 9, 9, 9, 0, 14, 0, 12, 11, 0, 0, 0, 0, 11, 6, 7, 15, 7, 0, 0, 0, 0, 0, 0, 15, 13, 0, 0, 13, 0, 0, 15, 16, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 16, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,10,seed10_solution006,seed10_solution006,0.15793304221251819319,0.57175166999015236691,1.7990927418778472902,0.37768245420081758557,0.15793304221251819319,-0.57175166999015236691,1.7990927418778472902,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 9, 9, 10, 11, 11, 12, 7, 0, 11, 11, 11, 0, 11, 11, 0, 4, 0, 0, 0, 0, 11, 0, 0, 4, 13, 9, 8, 8, 8, 0, 13, 0, 13, 11, 0, 0, 0, 0, 11, 11, 7, 7, 7, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 14, 0, 0, 16, 17, 7, 7, 0, 0, 9, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,10,seed10_solution007,seed10_solution007,0.16885007278020378041,0.6798009720987897575,1.3178695099862787199,0.5172097481409315689,0.16885007278020378041,-0.6798009720987897575,1.3178695099862787199,True,False,"[0, 1, 0, 0, 0, 2, 1, 3, 4, 0, 5, 0, 6, 0, 0, 0, 5, 6, 3, 4, 2, 6, 7, 7, 8, 9, 10, 10, 10, 6, 0, 10, 9, 10, 0, 9, 10, 0, 3, 0, 0, 4, 0, 9, 0, 0, 0, 11, 7, 7, 7, 7, 0, 11, 0, 11, 10, 0, 0, 0, 0, 10, 10, 6, 6, 6, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 4, 0, 0, 12, 12, 4, 6, 0, 0, 5, 6, 6, 6, 6, 0, 6, 6, 0, 0, 3, 0, 0, 5, 6, 6, 6, 6, 6, 6]"
easymock,10,seed10_solution008,seed10_solution008,0.17248908296943232799,0.73211050724637682929,1.6233835497687734151,0.43667144010077085792,0.17248908296943232799,-0.73211050724637682929,1.6233835497687734151,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 2, 7, 8, 8, 9, 10, 10, 10, 11, 7, 0, 10, 11, 10, 0, 10, 10, 0, 4, 0, 0, 0, 0, 11, 0, 0, 0, 12, 12, 8, 8, 8, 0, 12, 0, 13, 11, 0, 0, 0, 0, 11, 10, 13, 7, 7, 0, 0, 0, 0, 0, 0, 14, 14, 0, 0, 12, 0, 0, 15, 14, 7, 7, 0, 0, 7, 9, 9, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,10,seed10_solution011,seed10_solution011,0.19286754002911207784,0.76755767206895042509,1.2726674898348506737,0.5597163408106869964,0.19286754002911207784,-0.76755767206895042509,1.2726674898348506737,True,False,"[0, 1, 0, 0, 0, 2, 1, 3, 4, 0, 5, 0, 6, 0, 0, 0, 5, 5, 4, 6, 2, 6, 7, 8, 9, 9, 5, 10, 11, 6, 0, 10, 10, 10, 5, 9, 8, 0, 3, 0, 0, 4, 0, 10, 0, 0, 0, 11, 7, 7, 7, 7, 0, 12, 0, 13, 10, 0, 0, 0, 0, 10, 10, 6, 6, 6, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 4, 0, 0, 9, 12, 6, 13, 0, 0, 5, 5, 5, 6, 5, 0, 5, 6, 0, 0, 3, 0, 9, 5, 6, 6, 6, 6, 6, 8]"
