subject,seed,solution_id,original_solution_id,coupling,cohesion,imbalance,original_f_semantic,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,label_vector
daytrader,19,seed19_solution000,seed19_solution000,0.174354243542435422,2.4265476190476191753,1.6971695491205607276,0.48380835853296288995,0.174354243542435422,-2.4265476190476191753,1.6971695491205607276,True,True,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 12, 13, 7, 7, 7, 7, 7, 7, 14, 15, 0, 16, 16, 17, 18, 18, 18, 0, 19]"
daytrader,19,seed19_solution001,seed19_solution001,0.174354243542435422,2.3788220551378445045,1.6472465347711053862,0.48380835853296288995,0.174354243542435422,-2.3788220551378445045,1.6472465347711053862,True,False,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 12, 13, 7, 7, 7, 7, 7, 7, 14, 15, 0, 15, 15, 16, 17, 17, 17, 0, 18]"
daytrader,19,seed19_solution002,seed19_solution002,0.17619926199261992661,3.2759523809523813931,1.650377261422242281,0.50462548923519845445,0.17619926199261992661,-3.2759523809523813931,1.650377261422242281,True,False,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 12, 13, 7, 14, 14, 7, 7, 7, 15, 16, 0, 17, 17, 18, 19, 19, 19, 0, 2]"
daytrader,19,seed19_solution003,seed19_solution003,0.17758302583025831201,2.7020634920634920562,1.4314774896898607714,0.47255032776367300595,0.17758302583025831201,-2.7020634920634920562,1.4314774896898607714,True,False,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 11, 11, 7, 7, 7, 7, 7, 7, 12, 13, 0, 3, 3, 14, 11, 3, 3, 0, 14]"
daytrader,19,seed19_solution004,seed19_solution004,0.17850553505535055043,2.9825396825396826017,1.5541719139781953185,0.51548172277812387421,0.17850553505535055043,-2.9825396825396826017,1.5541719139781953185,True,False,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 9, 7, 11, 12, 7, 11, 11, 7, 7, 7, 13, 14, 0, 3, 3, 15, 16, 3, 16, 0, 17]"
daytrader,19,seed19_solution005,seed19_solution005,0.18081180811808117426,3.3431077694235593611,1.5972118818919478489,0.52664008162801334567,0.18081180811808117426,-3.3431077694235593611,1.5972118818919478489,True,False,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 9, 7, 11, 12, 7, 13, 13, 7, 7, 7, 14, 15, 0, 3, 11, 16, 17, 3, 17, 0, 18]"
daytrader,19,seed19_solution006,seed19_solution006,0.1868081180811808073,2.890816326530612379,1.3401540269494160995,0.492048495016605969,0.1868081180811808073,-2.890816326530612379,1.3401540269494160995,True,False,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 11, 11, 7, 12, 7, 7, 7, 7, 12, 12, 0, 3, 3, 13, 13, 3, 3, 0, 13]"
daytrader,19,seed19_solution007,seed19_solution007,0.19326568265682655956,3.1966976264189881363,1.4169798758881952949,0.54270469371046914375,0.19326568265682655956,-3.1966976264189881363,1.4169798758881952949,True,False,"[0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 2, 2, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 9, 7, 11, 12, 7, 11, 11, 7, 7, 7, 13, 14, 0, 3, 3, 15, 16, 3, 16, 0, 4]"
daytrader,19,seed19_solution008,seed19_solution008,0.200645756457564578,2.9163054695562435903,1.4084118948318129494,0.56309536852162933585,0.200645756457564578,-2.9163054695562435903,1.4084118948318129494,True,False,"[0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 2, 2, 2, 0, 7, 7, 0, 8, 9, 0, 0, 0, 0, 8, 10, 11, 12, 10, 11, 11, 10, 10, 10, 13, 14, 0, 3, 3, 15, 16, 3, 16, 0, 4]"
daytrader,19,seed19_solution009,seed19_solution009,0.20156826568265681643,3.6955026455026458443,1.5166102991780063824,0.60743580240766470446,0.20156826568265681643,-3.6955026455026458443,1.5166102991780063824,True,False,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 8, 8, 0, 9, 9, 0, 10, 11, 0, 0, 0, 0, 12, 7, 1, 13, 5, 14, 1, 7, 15, 7, 15, 16, 0, 3, 4, 16, 17, 3, 17, 0, 5]"
