subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector
daytrader,0,seed0_solution000,0.18265682656826568,1.865249433106576,1.3659387017160955,0.18265682656826568,-1.865249433106576,1.3659387017160955,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 2, 3, 0, 0, 4, 0, 0, 3, 4, 1, 1, 0, 5, 0, 0, 5, 6, 0, 0, 0, 0, 6, 4, 7, 8, 4, 4, 4, 4, 4, 4, 9, 10, 0, 8, 8, 11, 12, 12, 12, 0, 13]"
daytrader,0,seed0_solution001,0.18357933579335795,2.9654265873015873,1.489371386555916,0.18357933579335795,-2.9654265873015873,1.489371386555916,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 3, 4, 0, 0, 5, 0, 0, 4, 5, 6, 6, 0, 7, 0, 0, 7, 8, 0, 0, 0, 0, 8, 5, 9, 3, 5, 5, 5, 5, 5, 5, 10, 11, 0, 12, 12, 13, 14, 14, 14, 0, 15]"
daytrader,0,seed0_solution002,0.18357933579335795,2.9654265873015873,1.489371386555916,0.18357933579335795,-2.9654265873015873,1.489371386555916,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 3, 4, 0, 0, 5, 0, 0, 4, 5, 6, 6, 0, 7, 0, 0, 7, 8, 0, 0, 0, 0, 8, 5, 9, 10, 5, 5, 5, 5, 5, 5, 11, 2, 0, 12, 12, 13, 14, 14, 14, 0, 15]"
daytrader,0,seed0_solution003,0.1849630996309963,2.0200113378684805,1.3695825995441138,0.1849630996309963,-2.0200113378684805,1.3695825995441138,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 2, 3, 0, 0, 4, 0, 0, 3, 4, 1, 1, 0, 5, 0, 0, 5, 6, 0, 0, 0, 0, 6, 4, 7, 8, 4, 4, 4, 4, 4, 4, 9, 10, 0, 8, 8, 11, 12, 8, 12, 0, 13]"
daytrader,0,seed0_solution004,0.1863468634686347,3.1177655677655673,1.2816307696408828,0.1863468634686347,-3.1177655677655673,1.2816307696408828,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 3, 0, 0, 0, 0, 0, 3, 4, 5, 5, 0, 6, 2, 0, 6, 7, 0, 0, 0, 0, 7, 4, 8, 9, 4, 4, 4, 4, 4, 4, 10, 6, 0, 11, 11, 12, 11, 1, 11, 0, 2]"
daytrader,0,seed0_solution005,0.18911439114391143,3.2733465608465604,1.2348043978834846,0.18911439114391143,-3.2733465608465604,1.2348043978834846,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 2, 3, 0, 0, 4, 0, 0, 3, 4, 5, 5, 0, 6, 0, 0, 6, 6, 0, 0, 0, 0, 6, 4, 7, 7, 4, 4, 4, 4, 4, 4, 8, 6, 0, 7, 7, 9, 9, 1, 10, 0, 11]"
daytrader,0,seed0_solution006,0.18911439114391143,1.7177910052910053,1.2278656153602974,0.18911439114391143,-1.7177910052910053,1.2278656153602974,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 3, 0, 0, 4, 0, 0, 3, 4, 5, 5, 0, 6, 0, 0, 5, 6, 0, 0, 0, 0, 6, 4, 6, 7, 4, 4, 4, 4, 4, 4, 8, 9, 0, 7, 7, 9, 10, 7, 11, 0, 2]"
daytrader,0,seed0_solution007,0.18957564575645758,3.9364285714285714,1.0438925429149473,0.18957564575645758,-3.9364285714285714,1.0438925429149473,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 3, 0, 0, 0, 0, 0, 3, 4, 5, 5, 0, 6, 2, 0, 6, 6, 0, 0, 0, 0, 7, 4, 6, 7, 4, 4, 4, 4, 4, 4, 8, 6, 0, 9, 9, 9, 9, 1, 8, 0, 2]"
daytrader,0,seed0_solution008,0.19511070110701106,4.101904761904762,1.0162440007166214,0.19511070110701106,-4.101904761904762,1.0162440007166214,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 3, 0, 0, 0, 0, 0, 1, 2, 4, 4, 0, 5, 5, 0, 6, 5, 0, 0, 0, 0, 6, 7, 5, 6, 3, 7, 7, 7, 7, 7, 8, 5, 0, 9, 6, 9, 9, 1, 8, 0, 2]"
daytrader,0,seed0_solution009,0.20341328413284132,2.285576441102757,0.987821895298749,0.20341328413284132,-2.285576441102757,0.987821895298749,True,False,,,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 2, 3, 0, 0, 0, 0, 0, 3, 4, 5, 5, 0, 6, 2, 0, 6, 3, 0, 0, 0, 0, 7, 4, 6, 7, 4, 4, 4, 4, 4, 4, 8, 5, 0, 1, 2, 9, 8, 1, 8, 0, 2]"
daytrader,0,seed0_solution010,0.2066420664206642,2.434920634920635,0.9486645350925685,0.2066420664206642,-2.434920634920635,0.9486645350925685,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 2, 3, 0, 0, 0, 0, 0, 2, 2, 4, 4, 0, 5, 5, 0, 6, 5, 0, 0, 0, 0, 4, 7, 5, 7, 2, 2, 3, 7, 7, 3, 2, 7, 0, 8, 6, 1, 8, 1, 7, 0, 2]"
daytrader,0,seed0_solution011,0.2158671586715867,2.549298245614035,0.954836296519245,0.2158671586715867,-2.549298245614035,0.954836296519245,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 3, 0, 0, 3, 0, 0, 3, 4, 5, 5, 0, 5, 0, 0, 6, 6, 0, 0, 0, 0, 6, 3, 7, 7, 4, 4, 4, 3, 4, 4, 7, 7, 0, 6, 8, 8, 8, 1, 1, 9, 2]"
daytrader,0,seed0_solution012,0.21817343173431733,2.6835978835978835,0.9212494804327321,0.21817343173431733,-2.6835978835978835,0.9212494804327321,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 1, 3, 4, 4, 0, 5, 5, 0, 5, 5, 0, 0, 0, 4, 6, 3, 6, 7, 6, 6, 3, 3, 3, 3, 8, 7, 0, 8, 8, 7, 8, 1, 8, 0, 0]"
daytrader,0,seed0_solution013,0.23293357933579337,4.216883116883117,1.108239634384031,0.23293357933579337,-4.216883116883117,1.108239634384031,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 2, 0, 0, 3, 0, 0, 1, 3, 4, 4, 0, 5, 5, 0, 5, 0, 0, 0, 0, 6, 5, 3, 7, 8, 6, 6, 3, 3, 2, 3, 9, 9, 0, 7, 7, 10, 7, 1, 7, 0, 0]"
daytrader,0,seed0_solution014,0.24123616236162362,1.333170890188434,0.8600959486823758,0.24123616236162362,-1.333170890188434,0.8600959486823758,True,False,,,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 1, 3, 3, 3, 0, 4, 2, 0, 4, 5, 0, 0, 0, 4, 6, 3, 6, 7, 3, 3, 5, 3, 3, 3, 7, 8, 0, 6, 6, 8, 6, 1, 7, 0, 2]"
daytrader,0,seed0_solution015,0.24861623616236161,1.8984126984126983,0.9036928313077771,0.24861623616236161,-1.8984126984126983,0.9036928313077771,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 3, 0, 0, 2, 4, 4, 4, 0, 5, 5, 0, 6, 5, 0, 0, 5, 0, 7, 4, 5, 8, 4, 4, 3, 3, 8, 4, 2, 5, 0, 2, 8, 1, 8, 7, 1, 0, 2]"
daytrader,0,seed0_solution016,0.25322878228782286,3.92109440267335,0.954836296519245,0.25322878228782286,-3.92109440267335,0.954836296519245,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 3, 3, 0, 0, 0, 0, 0, 1, 2, 4, 4, 0, 5, 2, 0, 5, 6, 2, 0, 0, 0, 6, 5, 6, 7, 8, 1, 3, 8, 8, 5, 9, 6, 0, 8, 6, 2, 6, 1, 6, 6, 2]"
daytrader,0,seed0_solution017,0.2564575645756458,1.9360745614035089,0.7353651045247199,0.2564575645756458,-1.9360745614035089,0.7353651045247199,True,False,,,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 3, 0, 0, 4, 0, 0, 5, 4, 5, 5, 0, 3, 1, 0, 5, 3, 0, 0, 0, 0, 6, 4, 3, 6, 4, 6, 4, 4, 4, 4, 3, 5, 0, 7, 2, 7, 7, 1, 7, 0, 2]"
daytrader,0,seed0_solution018,0.2679889298892989,2.9536484593837535,0.8226501643996845,0.2679889298892989,-2.9536484593837535,0.8226501643996845,True,False,,,"[0, 0, 0, 0, 1, 0, 2, 3, 1, 0, 4, 3, 4, 0, 0, 5, 0, 0, 3, 3, 6, 6, 0, 2, 2, 0, 7, 2, 0, 0, 0, 0, 5, 4, 8, 2, 4, 2, 4, 5, 4, 8, 7, 6, 0, 9, 3, 2, 9, 1, 1, 3, 2]"
daytrader,0,seed0_solution019,0.27398523985239853,5.063095238095237,1.1781504351508802,0.27398523985239853,-5.063095238095237,1.1781504351508802,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 2, 2, 3, 0, 4, 0, 0, 1, 2, 5, 5, 0, 6, 6, 0, 7, 0, 0, 0, 0, 3, 4, 3, 8, 9, 8, 3, 4, 3, 2, 4, 10, 10, 0, 0, 7, 9, 8, 11, 8, 0, 0]"
daytrader,0,seed0_solution020,0.2836715867158672,4.771929824561403,1.1722433635478542,0.2836715867158672,-4.771929824561403,1.1722433635478542,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 2, 2, 3, 0, 4, 0, 0, 1, 2, 5, 5, 0, 6, 6, 0, 7, 0, 0, 0, 0, 8, 4, 8, 9, 10, 9, 8, 4, 8, 2, 4, 11, 11, 0, 12, 7, 10, 9, 3, 9, 0, 0]"
daytrader,0,seed0_solution021,0.2859778597785978,2.5326960784313726,0.7917786889946145,0.2859778597785978,-2.5326960784313726,0.7917786889946145,True,False,,,"[0, 0, 0, 0, 1, 0, 2, 3, 1, 0, 4, 3, 4, 0, 0, 5, 0, 0, 6, 3, 7, 7, 0, 2, 5, 0, 8, 2, 0, 0, 0, 0, 5, 4, 6, 2, 4, 2, 4, 5, 4, 6, 8, 7, 0, 9, 3, 2, 9, 1, 1, 3, 2]"
daytrader,0,seed0_solution022,0.29059040590405905,4.997222222222223,1.067831184666492,0.29059040590405905,-4.997222222222223,1.067831184666492,True,False,,,"[0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 3, 3, 3, 4, 0, 5, 0, 0, 2, 3, 6, 6, 0, 7, 7, 0, 1, 0, 0, 0, 0, 4, 5, 4, 8, 9, 4, 4, 5, 4, 3, 5, 10, 8, 0, 8, 1, 9, 8, 11, 8, 0, 0]"
