subject,seed,solution_id,original_solution_id,coupling,cohesion,imbalance,original_f_semantic,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,label_vector
easymock,8,seed8_solution000,seed8_solution000,0.12081513828238718555,0.46222943722943715672,1.9958005798797950892,0.33604675374829684475,0.12081513828238718555,-0.46222943722943715672,1.9958005798797950892,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 8, 9, 10, 11, 11, 12, 7, 0, 11, 11, 11, 0, 11, 11, 0, 4, 0, 0, 0, 0, 11, 0, 0, 0, 13, 8, 8, 8, 8, 0, 14, 0, 15, 11, 0, 0, 0, 0, 11, 11, 7, 7, 7, 0, 0, 0, 0, 0, 0, 16, 17, 0, 0, 18, 0, 0, 11, 19, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,8,seed8_solution001,seed8_solution001,0.12590975254730712996,0.52309377864933415125,1.8368117897651921044,0.36096799662910916684,0.12590975254730712996,-0.52309377864933415125,1.8368117897651921044,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 8, 9, 10, 11, 11, 2, 7, 0, 11, 11, 11, 0, 11, 11, 0, 4, 0, 0, 0, 0, 11, 0, 0, 0, 12, 8, 8, 8, 8, 0, 13, 0, 14, 11, 0, 0, 0, 0, 11, 11, 7, 7, 7, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 12, 0, 0, 16, 17, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 6, 7, 7, 7, 7, 7]"
easymock,8,seed8_solution002,seed8_solution002,0.15283842794759824879,0.61706026284031401108,1.7091457334943660484,0.39477651659985546484,0.15283842794759824879,-0.61706026284031401108,1.7091457334943660484,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 6, 8, 8, 9, 10, 11, 11, 12, 10, 0, 11, 11, 11, 0, 13, 11, 0, 4, 0, 0, 0, 0, 11, 0, 0, 0, 13, 8, 8, 8, 8, 0, 14, 0, 14, 11, 0, 0, 0, 0, 11, 11, 10, 7, 7, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 15, 0, 0, 11, 16, 7, 7, 0, 0, 6, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,8,seed8_solution003,seed8_solution003,0.168122270742358082,0.71194235588972420992,1.7958127159193402189,0.51376518943626736657,0.168122270742358082,-0.71194235588972420992,1.7958127159193402189,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 5, 6, 7, 7, 8, 8, 8, 9, 10, 11, 9, 7, 0, 11, 10, 11, 0, 11, 11, 0, 4, 0, 0, 0, 0, 10, 0, 0, 0, 12, 8, 8, 8, 8, 0, 13, 0, 14, 12, 0, 0, 0, 0, 12, 11, 7, 7, 6, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 17, 0, 0, 18, 19, 7, 7, 0, 0, 7, 7, 6, 5, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 6, 7, 5, 7, 15]"
easymock,8,seed8_solution004,seed8_solution004,0.16957787481804947882,0.80937636578729987846,1.6020395164429928059,0.49164772884318297397,0.16957787481804947882,-0.80937636578729987846,1.6020395164429928059,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 4, 0, 5, 0, 6, 0, 0, 0, 6, 6, 5, 6, 6, 6, 7, 7, 8, 9, 10, 10, 8, 6, 0, 10, 9, 10, 0, 10, 10, 0, 3, 0, 0, 0, 0, 10, 0, 0, 0, 11, 12, 12, 12, 12, 0, 10, 0, 13, 10, 0, 3, 0, 0, 10, 10, 6, 11, 6, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 13, 0, 0, 16, 13, 6, 6, 0, 0, 6, 6, 6, 5, 6, 0, 5, 5, 0, 0, 6, 0, 0, 6, 6, 6, 6, 5, 5, 16]"
easymock,8,seed8_solution006,seed8_solution006,0.18704512372634643502,0.49178113553113550482,1.4565825253178152909,0.55085612092204883083,0.18704512372634643502,-0.49178113553113550482,1.4565825253178152909,True,False,"[0, 1, 0, 0, 0, 1, 2, 3, 4, 0, 4, 0, 5, 0, 0, 0, 5, 5, 5, 6, 4, 5, 7, 7, 7, 8, 9, 10, 8, 8, 0, 10, 10, 10, 0, 11, 9, 0, 3, 0, 0, 0, 0, 10, 0, 0, 0, 10, 7, 7, 7, 7, 0, 12, 0, 13, 10, 0, 0, 0, 0, 10, 9, 5, 5, 5, 0, 0, 0, 0, 0, 0, 11, 14, 0, 0, 14, 0, 0, 12, 15, 6, 5, 0, 0, 5, 15, 6, 4, 5, 0, 5, 5, 7, 0, 5, 0, 3, 4, 4, 5, 5, 1, 5, 5]"
easymock,8,seed8_solution007,seed8_solution007,0.20160116448326054206,0.88011586853692114207,1.7001800624927816408,0.39012432591465684428,0.20160116448326054206,-0.88011586853692114207,1.7001800624927816408,True,False,"[0, 1, 0, 2, 0, 1, 2, 3, 4, 0, 5, 0, 6, 0, 0, 0, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 9, 9, 10, 6, 0, 9, 9, 9, 0, 9, 9, 0, 3, 0, 0, 0, 0, 9, 0, 0, 0, 11, 12, 12, 7, 12, 0, 13, 0, 14, 9, 0, 0, 0, 0, 9, 9, 6, 6, 14, 0, 0, 0, 0, 0, 0, 1, 15, 0, 0, 16, 0, 0, 17, 17, 6, 6, 0, 0, 6, 2, 6, 6, 6, 0, 6, 6, 5, 0, 6, 0, 4, 6, 6, 6, 6, 6, 6, 6]"
easymock,8,seed8_solution008,seed8_solution008,0.20742358078602621263,0.59203869047619051003,1.5036463616663264808,0.51839639122384406633,0.20742358078602621263,-0.59203869047619051003,1.5036463616663264808,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 5, 0, 0, 0, 6, 7, 7, 6, 7, 7, 8, 8, 8, 9, 9, 10, 11, 12, 0, 9, 10, 10, 0, 9, 9, 0, 4, 0, 0, 0, 0, 10, 0, 0, 0, 12, 8, 6, 8, 8, 0, 13, 0, 13, 10, 0, 0, 0, 0, 10, 10, 7, 7, 6, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 15, 0, 0, 12, 2, 7, 5, 0, 0, 7, 7, 7, 5, 5, 0, 7, 5, 0, 0, 7, 0, 0, 5, 6, 7, 7, 1, 7, 7]"
easymock,8,seed8_solution010,seed8_solution010,0.21688500727802037527,0.79850181407607978556,1.5807228749076276397,0.52098724278030661416,0.21688500727802037527,-0.79850181407607978556,1.5807228749076276397,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 5, 0, 6, 0, 0, 0, 6, 6, 6, 6, 6, 6, 7, 6, 8, 9, 10, 10, 2, 11, 0, 10, 8, 9, 0, 10, 12, 0, 4, 0, 0, 0, 0, 10, 0, 0, 0, 13, 7, 7, 13, 13, 0, 14, 0, 15, 10, 0, 0, 0, 0, 10, 9, 11, 6, 6, 0, 0, 0, 0, 0, 0, 12, 15, 0, 0, 12, 0, 0, 16, 12, 6, 11, 0, 0, 11, 11, 11, 6, 6, 0, 6, 5, 0, 14, 6, 0, 0, 6, 11, 11, 6, 6, 6, 6]"
easymock,8,seed8_solution011,seed8_solution011,0.22561863173216883949,0.31917844060701205944,1.2914861625029159242,0.55610693756987861214,0.22561863173216883949,-0.31917844060701205944,1.2914861625029159242,True,False,"[0, 1, 0, 0, 0, 1, 2, 2, 3, 0, 4, 0, 5, 0, 0, 0, 6, 6, 6, 3, 3, 3, 7, 7, 7, 4, 8, 9, 10, 10, 0, 9, 8, 9, 0, 11, 7, 0, 3, 0, 0, 0, 0, 9, 0, 0, 0, 8, 6, 7, 7, 7, 0, 9, 0, 11, 8, 0, 0, 0, 0, 7, 8, 6, 6, 6, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 12, 0, 0, 12, 13, 5, 3, 0, 0, 5, 5, 5, 5, 3, 0, 6, 6, 5, 0, 5, 0, 3, 5, 5, 5, 6, 3, 5, 5]"
